"","dis_prep","dis_soc","dis_exp","dis_perception","dis_stepshelp","dis_confidence","dis_awareness_effect","dis_awareness_count","dis_prepactions_count","disability","care","numchild","numadult","homeownership","income_agg","rurality","age"
"368",3,4,3,4,5,5,2,2,1,1,0,0,1,1,1,0,8
"369",5,5,3,3,4,5,3,8,5,1,0,0,4,1,2,0,8
"370",3,4,3,3,4,3,3,6,2,0,0,0,2,1,3,0,7
"371",5,6,3,3,5,5,3,7,6,0,0,0,4,1,2,0,8
"372",2,3,2,1,4,4,3,4,5,1,1,0,2,1,2,0,8
"373",4,4,3,3,5,4,3,7,2,0,0,0,2,1,2,0,8
"374",5,6,3,3,5,5,3,4,1,0,0,0,2,0,1,0,8
"375",2,1,3,3,5,6,3,1,3,0,0,0,2,1,3,0,8
"376",2,1,2,2,5,5,3,9,2,1,0,0,2,1,2,0,8
"377",2,6,2,3,4,4,0,1,1,1,0,0,1,1,1,0,8
"378",5,6,3,3,5,4,3,3,4,0,0,0,2,1,1,0,7
"379",5,5,3,3,6,5,3,11,8,1,0,1,4,0,2,0,8
"380",6,6,3,4,6,6,3,10,7,0,1,0,2,1,3,0,8
"381",6,6,2,4,6,6,3,11,10,0,0,0,2,1,3,0,8
"382",2,2,2,2,3,3,0,1,1,0,0,0,1,0,1,0,8
"383",2,2,2,3,5,4,2,4,3,0,0,0,2,1,1,0,8
"384",4,6,2,2,4,5,1,1,2,0,0,0,3,1,1,0,8
"385",6,6,2,2,6,6,3,8,7,0,0,0,1,0,1,0,8
"386",4,1,2,4,6,6,3,1,1,1,0,0,1,0,1,0,8
"387",4,4,2,3,4,4,3,10,2,1,1,0,2,1,1,0,8
"388",4,5,3,3,4,5,3,6,5,0,0,0,2,1,3,0,8
"389",5,6,3,4,5,5,3,2,3,0,0,0,1,0,1,0,8
"390",3,4,3,2,4,4,3,7,6,0,0,0,1,1,1,0,8
"391",2,2,2,2,4,4,0,1,1,0,0,0,1,0,2,0,8
"392",5,6,3,3,6,5,3,7,2,0,0,0,1,0,2,0,8
"393",4,6,3,3,5,5,3,4,3,1,1,0,2,1,3,0,8
"394",4,6,3,4,3,3,3,2,3,1,1,0,1,1,2,0,8
"395",2,3,2,2,5,5,2,7,2,1,0,0,2,1,3,0,8
"396",4,3,1,1,6,6,2,3,3,0,0,1,1,0,1,0,3
"397",4,6,3,1,5,5,3,6,3,1,0,0,1,0,1,0,7
"398",5,6,3,4,6,6,3,10,10,0,0,0,3,1,2,0,7
"399",4,6,2,3,6,5,3,10,12,0,0,2,4,1,1,0,4
"400",2,2,2,2,6,6,2,2,1,1,0,0,2,0,1,0,5
"401",5,5,3,2,5,5,3,12,12,0,0,2,3,0,1,0,2
"402",2,4,2,3,6,6,3,5,5,0,0,1,2,0,2,0,2
"403",2,4,3,2,5,6,1,1,4,0,0,2,2,0,1,0,3
"404",4,5,3,4,6,4,3,2,2,0,0,2,2,0,1,0,3
"405",4,2,3,3,4,6,0,1,3,0,0,4,4,0,2,0,1
"406",2,3,3,3,4,4,2,1,1,1,0,0,1,0,1,0,5
"407",3,5,3,2,5,5,3,4,4,1,0,0,3,0,1,0,3
"408",2,2,2,2,3,3,3,2,1,0,0,0,2,0,2,0,2
"409",4,6,2,2,4,4,3,4,2,0,0,0,2,0,3,0,5
"410",5,5,3,3,6,6,3,10,4,0,0,1,1,0,1,0,2
"411",5,4,3,3,6,4,3,8,7,1,1,0,2,0,2,0,5
"412",4,5,1,3,6,6,0,1,1,1,0,0,2,1,2,0,4
"413",4,5,3,3,6,3,3,1,1,0,0,4,7,0,1,0,2
"414",5,1,2,3,4,6,3,5,2,0,0,0,2,0,2,0,4
"415",2,2,3,2,4,6,3,4,8,0,0,1,8,1,3,0,2
"416",4,6,3,2,5,5,3,3,5,0,1,0,1,0,2,0,2
"417",2,2,3,2,4,4,0,1,3,0,1,0,10,1,3,0,2
"418",2,3,2,3,4,4,0,1,1,0,0,0,3,0,1,0,4
"419",5,6,3,3,6,4,3,8,7,0,0,0,2,1,2,0,7
"420",5,6,2,2,5,6,3,6,4,0,0,0,1,0,1,0,5
"421",4,4,2,2,6,6,2,5,2,1,0,0,4,1,1,0,4
"422",6,6,3,3,6,6,3,5,2,1,0,0,1,1,1,0,2
"423",3,3,2,3,5,4,2,3,3,1,1,0,2,1,1,0,6
"424",4,6,3,4,6,6,3,6,7,1,1,1,1,1,3,0,3
"425",5,4,2,4,5,5,3,1,2,0,0,1,2,1,2,0,2
"426",4,5,2,3,5,5,3,4,3,1,0,0,1,0,1,0,5
"427",2,2,2,2,4,6,2,1,1,0,0,0,1,0,2,0,6
"428",4,4,3,3,5,5,3,5,1,0,0,0,1,0,1,0,7
"429",3,4,3,4,4,5,2,1,1,1,0,0,2,0,1,0,3
"430",6,6,2,3,3,5,3,6,3,0,0,0,1,1,1,0,7
"431",5,4,2,4,5,5,3,1,3,0,0,0,1,0,1,0,6
"432",3,6,3,3,5,5,3,3,3,0,1,1,3,1,3,0,4
"433",5,5,3,3,5,5,3,2,4,0,0,0,2,1,1,0,7
"434",6,6,3,3,5,6,1,8,5,0,0,3,3,1,1,0,1
"435",4,3,1,1,4,5,2,4,1,0,0,1,1,0,1,0,4
"436",3,4,3,3,6,6,3,12,4,0,0,3,2,1,3,0,4
"437",2,2,1,3,4,3,1,1,1,0,0,0,1,1,3,0,3
"438",3,1,3,3,3,5,0,1,1,1,0,0,2,0,1,0,3
"439",5,6,3,2,5,5,0,1,1,0,0,0,2,1,3,0,5
"440",4,3,2,2,4,5,3,6,1,0,1,0,2,1,2,1,6
"441",3,3,2,1,1,3,2,5,1,0,0,0,3,0,1,0,4
"442",4,3,2,2,5,4,2,3,1,0,0,0,2,0,1,0,3
"443",5,6,3,3,6,6,3,11,5,1,0,0,2,0,1,0,5
"444",5,6,3,3,5,5,3,5,6,0,0,0,1,0,2,0,8
"445",5,6,2,4,5,6,3,3,4,0,1,0,2,1,2,0,6
"446",5,4,2,2,5,3,2,1,1,0,0,0,2,0,1,0,3
"447",3,3,3,2,3,4,3,4,6,1,1,0,2,0,1,0,4
"448",6,6,3,3,6,6,3,7,3,0,0,0,2,1,2,0,6
"449",3,3,3,3,1,3,1,3,1,0,0,1,2,0,1,0,4
"450",4,6,3,3,4,5,3,8,4,0,0,0,2,0,1,0,3
"451",4,1,2,3,6,4,2,4,1,1,0,0,1,0,1,0,8
"452",4,3,2,3,6,5,3,8,3,0,0,0,2,1,2,0,6
"453",4,3,2,2,1,3,2,8,1,0,0,0,1,1,2,0,6
"454",5,6,2,3,6,5,0,1,4,0,0,0,2,0,2,0,7
"455",2,5,2,2,5,5,3,3,5,0,0,0,1,0,1,0,6
"456",4,6,3,4,6,6,3,4,6,1,0,1,2,1,3,0,3
"457",5,4,2,4,6,4,2,4,3,0,0,1,4,1,2,0,1
"458",5,4,2,3,4,4,2,1,1,0,0,0,2,0,2,0,4
"459",3,4,3,2,5,4,2,6,2,0,1,2,2,0,3,0,4
"460",4,4,2,2,4,4,2,2,1,0,0,0,1,0,2,0,5
"461",2,2,3,3,5,5,3,1,1,0,0,4,4,1,1,0,2
"462",6,6,3,4,3,6,3,2,2,1,1,0,1,0,1,0,2
"463",4,1,2,3,2,6,3,3,2,1,0,0,1,1,1,0,7
"464",6,6,3,4,6,6,3,3,4,0,1,2,2,1,3,0,4
"465",4,3,3,3,4,3,3,1,4,1,0,3,2,1,1,0,4
"466",5,6,3,3,4,4,3,5,2,0,0,0,1,0,1,0,7
"467",4,4,3,3,5,5,3,3,4,0,0,3,5,1,3,0,3
"468",3,1,3,2,4,4,0,1,1,0,1,0,3,0,2,0,5
"469",4,4,3,3,5,4,0,1,2,0,0,0,2,1,1,0,3
"470",2,3,3,3,4,4,2,5,1,0,0,1,2,1,2,1,4
"471",5,6,3,3,5,5,3,4,6,1,1,0,1,0,1,0,6
"472",3,2,2,3,2,2,2,4,1,0,0,0,2,0,2,0,3
"473",4,6,3,3,4,3,3,3,1,1,1,0,1,1,1,0,6
"474",2,3,2,2,4,4,2,2,1,0,0,0,1,0,1,0,5
"475",3,5,2,3,5,4,3,3,4,0,0,0,2,0,2,0,5
"476",3,4,2,4,5,5,3,6,4,0,0,2,4,1,2,0,3
"477",3,2,3,4,5,4,3,2,2,1,1,0,3,0,1,0,3
"478",5,6,3,3,5,5,3,4,4,0,0,1,2,1,3,0,4
"479",4,5,2,3,4,5,3,6,7,0,0,2,2,1,3,0,3
"480",3,4,3,4,6,6,2,11,2,0,1,1,3,0,1,0,4
"481",5,6,2,3,5,5,3,3,3,0,0,0,3,1,2,0,5
"482",5,6,3,3,3,5,0,1,1,0,0,0,2,1,1,0,7
"483",2,2,2,2,2,4,2,5,1,0,0,0,2,1,3,0,8
"484",4,5,2,3,5,5,3,3,3,1,0,0,2,1,2,0,4
"485",2,3,2,3,5,5,2,5,2,0,0,0,1,1,2,0,3
"486",6,5,1,3,6,6,3,3,3,1,1,0,3,0,1,0,2
"487",3,3,3,3,5,4,2,10,3,0,0,0,3,0,2,0,3
"488",3,5,3,4,6,5,3,2,1,0,1,1,5,0,1,0,2
"489",5,6,3,3,5,6,3,8,9,1,0,0,2,0,3,0,6
"490",2,2,2,2,2,3,2,1,1,0,0,0,2,0,2,0,4
"491",5,6,3,3,4,6,3,4,4,0,0,0,1,1,2,0,5
"492",3,6,3,3,4,5,3,5,2,0,0,1,2,1,3,0,3
"493",3,1,1,1,5,4,1,1,1,0,0,0,1,1,1,0,5
"494",4,3,3,2,6,5,2,8,1,0,0,0,4,1,1,0,3
"495",2,3,2,3,4,5,3,2,2,0,1,0,2,1,2,0,6
"496",4,4,2,2,5,5,3,5,5,1,1,0,2,1,3,0,7
"497",4,3,3,4,1,6,2,7,4,0,0,2,2,0,1,0,4
"498",2,2,2,2,4,3,2,8,1,0,0,0,2,1,3,0,6
"499",5,5,3,3,3,6,3,3,3,0,0,0,1,0,3,0,5
"500",5,5,2,1,5,5,3,8,4,0,0,1,2,0,1,0,3
"501",2,4,2,4,6,6,2,3,1,0,0,0,1,0,1,0,3
"502",4,6,2,2,4,5,3,4,4,0,0,0,1,0,1,0,2
"503",4,5,2,2,4,4,3,4,3,0,0,2,4,1,3,0,5
"504",3,3,3,2,4,4,2,5,2,0,0,0,1,0,2,0,3
"505",2,2,2,2,1,4,0,1,1,0,0,0,2,0,1,0,7
"506",5,6,2,3,3,6,3,7,6,0,0,0,1,1,2,0,6
"507",4,4,2,3,4,4,3,5,2,0,0,0,2,1,3,0,7
"508",2,4,3,4,3,4,3,3,1,0,0,0,1,0,1,0,7
"509",3,4,2,2,4,3,3,1,1,0,0,0,1,0,1,0,3
"510",5,5,2,2,4,6,2,3,1,0,0,1,1,1,2,0,4
"511",2,6,3,4,5,6,0,1,1,0,0,0,1,0,1,0,2
"512",3,5,2,2,4,4,3,2,3,0,0,2,3,0,2,0,3
"513",4,6,2,3,5,4,2,3,1,0,0,0,2,0,1,0,3
"514",4,2,2,3,5,4,3,3,4,0,0,0,2,0,2,0,2
"515",2,3,2,3,5,5,2,2,1,0,0,1,2,0,2,0,3
"516",4,4,2,2,5,5,3,5,4,0,0,0,2,1,1,0,4
"517",2,2,2,2,4,3,0,1,1,1,0,0,3,0,3,0,4
"518",3,4,2,3,4,4,3,3,3,0,0,0,1,0,3,0,4
"519",2,3,2,2,5,5,0,1,1,0,0,4,4,1,1,0,3
"520",2,2,2,3,4,4,2,5,1,0,0,3,6,0,3,0,3
"521",5,6,3,3,5,5,3,5,5,0,0,0,2,1,2,0,7
"522",6,6,2,3,6,6,3,3,3,1,0,0,4,0,1,0,6
"523",4,4,2,3,4,5,3,8,4,0,0,0,2,1,2,0,6
"524",2,3,2,3,3,4,2,4,1,0,0,0,1,1,2,0,2
"525",2,2,2,2,4,4,2,6,1,0,0,0,1,1,1,0,7
"526",6,6,3,3,6,6,3,8,8,1,1,1,2,1,3,0,7
"527",4,6,3,4,6,5,3,6,3,0,1,1,4,1,3,0,2
"528",2,3,2,3,5,4,3,3,4,0,0,0,3,1,3,0,5
"529",2,2,2,2,2,5,2,1,1,1,0,0,1,1,3,0,7
"530",4,3,3,4,5,4,2,7,2,0,0,0,1,0,1,0,6
"531",5,6,3,4,6,5,3,9,8,0,0,0,1,0,1,0,4
"532",2,3,2,3,4,5,2,1,1,0,0,0,4,0,1,0,4
"533",4,3,2,3,4,4,2,6,4,0,0,0,2,0,3,0,6
"534",4,5,3,4,5,5,3,7,6,0,0,2,4,1,3,0,3
"535",4,5,3,3,4,4,3,2,3,1,1,2,4,1,3,0,2
"536",2,5,1,1,1,1,0,1,1,0,0,0,1,0,1,0,4
"537",5,5,3,4,6,5,3,8,6,0,0,1,3,0,1,0,2
"538",5,5,3,3,4,5,3,8,6,0,0,0,2,0,1,0,2
"539",5,6,3,3,6,6,3,3,3,0,0,3,2,1,3,0,4
"540",6,6,3,4,6,6,3,3,3,1,1,1,2,1,3,0,3
"541",3,6,2,3,5,5,3,5,4,0,0,1,2,1,2,0,5
"542",5,6,3,4,6,6,3,8,8,0,1,2,4,1,3,0,4
"543",5,6,2,3,5,5,3,2,3,0,0,3,2,1,3,0,4
"544",4,4,3,3,5,5,3,2,2,0,0,0,2,1,2,0,6
"545",3,3,3,2,4,4,1,5,5,0,0,0,1,0,1,0,6
"546",4,6,3,4,4,5,3,12,6,0,0,0,1,0,2,0,6
"547",5,5,2,2,4,5,3,3,2,0,0,0,2,1,2,0,7
"548",4,5,2,2,6,5,3,2,3,0,0,0,1,0,1,0,6
"549",2,3,2,3,4,4,2,2,1,0,0,1,1,0,2,0,5
"550",5,4,2,3,6,6,3,3,2,0,0,0,1,1,2,0,7
"551",2,3,2,4,6,6,0,1,1,1,0,0,1,0,1,0,5
"552",4,6,3,2,5,3,3,7,5,0,0,0,1,0,1,0,6
"553",2,2,2,2,5,3,2,3,1,0,0,0,3,1,1,0,6
"554",2,2,2,2,3,1,0,1,1,0,1,0,3,1,1,0,5
"555",2,3,2,2,1,6,1,1,1,0,1,8,2,0,1,0,1
"556",5,6,3,3,4,5,3,2,3,1,1,0,2,1,1,0,7
"557",5,6,3,4,6,4,3,2,3,0,0,0,2,0,3,0,5
"558",4,2,2,3,5,6,2,6,1,0,0,1,2,0,1,0,5
"559",4,6,3,2,3,3,1,3,2,0,0,0,2,1,3,0,6
"560",3,4,2,3,4,4,3,2,2,1,0,0,1,1,3,0,7
"561",4,2,2,2,4,4,2,2,1,0,0,0,1,0,1,0,6
"562",5,5,2,4,6,5,3,3,2,0,0,0,2,0,1,0,3
"563",3,1,1,1,1,1,1,4,5,0,0,1,5,0,1,0,2
"564",4,6,3,3,5,6,3,5,5,0,0,1,3,1,1,0,1
"565",4,1,2,1,1,1,0,1,1,1,0,0,2,1,1,0,7
"566",4,6,3,3,6,6,3,9,7,0,0,0,2,0,1,0,2
"567",5,6,2,3,4,5,3,6,8,0,0,0,1,1,1,0,5
"568",2,5,3,4,6,6,3,6,9,1,1,1,2,1,3,0,4
"569",5,6,3,4,6,6,3,9,8,0,1,2,2,1,2,0,3
"570",2,6,3,3,5,6,3,5,7,1,1,2,2,1,3,0,4
"571",5,4,2,3,4,4,3,6,3,0,0,2,2,1,2,0,3
"572",4,4,2,3,5,5,2,4,2,0,0,3,5,1,3,0,3
"573",4,4,2,3,6,5,3,5,2,0,1,0,4,0,1,0,5
"574",4,6,3,3,5,4,3,3,6,1,1,0,4,0,1,0,6
"575",5,6,3,4,6,5,3,2,7,1,1,0,2,1,1,0,4
"576",5,6,3,4,6,6,3,5,5,0,0,0,1,1,2,0,6
"577",5,6,3,4,5,6,3,9,9,0,0,0,2,0,1,0,7
"578",4,6,3,3,4,3,3,1,3,1,0,0,1,1,1,0,2
"579",4,6,3,4,6,6,3,3,1,0,0,5,9,1,3,0,3
"580",4,5,2,3,4,3,3,2,3,0,0,0,2,0,3,0,7
"581",2,3,2,1,4,4,0,1,1,0,0,0,4,1,1,0,6
"582",4,5,2,3,6,4,3,5,3,1,1,0,2,1,2,0,8
"583",5,6,2,4,4,5,3,2,3,1,0,0,2,1,2,0,6
"584",5,6,2,3,4,5,0,1,1,0,0,0,1,1,2,0,7
"585",5,1,1,1,4,4,3,3,2,1,0,0,1,0,2,0,7
"586",5,3,2,4,6,5,3,7,5,1,0,2,2,1,2,0,4
"587",2,2,3,3,5,5,0,1,1,0,0,0,2,1,3,0,6
"588",4,4,3,2,5,5,2,4,1,0,1,0,3,1,1,0,1
"589",2,3,3,1,1,2,0,1,1,1,0,0,1,1,1,0,7
"590",2,6,3,4,4,3,0,1,1,0,0,0,3,0,1,0,1
"591",3,3,3,3,5,4,2,5,3,0,1,0,1,0,1,0,5
"592",5,1,3,3,4,5,3,5,8,0,0,0,4,0,3,0,1
"593",5,6,2,4,4,4,3,3,2,1,0,0,1,1,1,0,7
"594",4,3,2,3,5,5,2,4,1,0,0,0,1,0,1,0,6
"595",4,3,2,2,5,3,3,4,1,1,0,0,1,1,1,0,6
"596",2,2,3,3,5,4,2,2,4,1,0,0,1,0,1,0,6
"597",5,4,2,1,5,4,3,3,4,0,1,0,4,1,1,0,6
"598",4,5,2,2,4,6,2,3,1,0,1,2,3,0,1,0,2
"599",5,5,3,4,6,6,3,5,4,0,0,0,6,0,3,0,2
"600",4,4,1,3,5,6,2,6,5,0,0,0,1,1,2,0,1
"601",5,5,3,4,3,4,3,7,4,0,1,1,4,0,1,0,1
"602",5,4,3,3,5,4,3,2,3,0,0,2,3,1,3,0,5
"603",5,5,2,4,6,5,3,11,4,1,0,0,3,0,2,0,5
"604",5,4,3,4,4,4,3,5,4,1,1,0,2,1,3,0,5
"605",4,6,3,4,6,5,3,8,4,1,1,0,6,1,3,0,6
"606",2,4,2,3,6,5,1,1,2,0,0,0,2,1,3,0,5
"607",2,6,3,4,6,6,3,6,6,1,0,2,3,0,2,0,4
"608",5,5,2,3,6,5,3,6,9,0,0,0,1,1,1,0,7
"609",4,6,3,4,6,6,3,3,2,1,1,2,2,1,3,0,4
"610",6,6,3,4,6,6,3,9,3,1,1,1,4,0,3,0,3
"611",4,4,2,4,6,5,3,4,4,0,1,3,2,1,3,0,4
"612",5,6,3,4,6,6,3,4,4,1,0,1,3,1,3,0,3
"613",4,6,3,4,6,6,3,3,2,1,1,2,4,1,3,0,4
"614",6,6,3,4,6,6,3,6,6,0,1,1,2,1,3,0,4
"615",5,6,3,3,6,6,3,5,1,0,0,2,2,1,3,0,4
"616",6,6,3,4,6,6,3,12,12,0,0,2,2,1,3,0,3
"617",2,2,3,4,6,6,3,4,4,1,1,2,4,1,3,0,4
"618",4,5,2,3,6,5,3,3,4,0,1,2,4,1,3,0,4
"619",6,6,2,4,6,6,3,4,3,0,0,2,2,1,3,0,3
"620",5,6,3,3,6,5,3,5,3,0,0,2,2,1,3,0,3
"621",6,6,3,4,6,6,3,4,5,1,1,2,4,1,3,0,3
"622",5,6,3,2,6,6,3,12,12,0,0,1,2,0,1,0,2
"623",4,5,3,4,6,6,3,3,3,1,1,1,3,1,3,0,3
"624",4,5,3,3,6,5,0,1,1,0,0,1,3,0,1,0,2
"625",5,5,1,3,4,3,0,1,1,0,0,0,4,0,3,0,1
"626",4,3,3,3,4,4,3,5,1,0,0,0,2,0,1,0,2
"627",4,5,3,3,4,5,0,1,1,0,0,0,1,1,1,0,7
"628",4,4,2,3,4,4,3,3,1,0,0,0,2,0,3,0,2
"629",2,2,2,1,4,4,0,1,1,0,0,0,2,1,1,0,7
"630",5,5,3,3,5,5,3,4,5,0,0,0,5,0,1,0,2
"631",1,1,1,3,1,3,1,2,2,0,0,0,1,0,1,0,5
"632",4,3,3,4,4,6,3,2,1,1,1,0,2,0,1,0,7
"633",6,6,3,4,5,5,1,3,2,1,0,0,2,1,3,0,7
"634",2,2,3,2,6,6,3,4,2,0,0,1,4,0,2,0,2
"635",3,4,2,3,4,4,3,2,2,1,0,1,3,0,1,0,2
"636",5,6,2,2,5,5,0,1,3,0,0,0,2,1,1,0,7
"637",4,4,3,3,6,5,3,4,3,0,0,4,3,0,2,0,2
"638",4,4,3,3,4,5,2,3,3,0,0,2,2,1,2,0,3
"639",4,5,2,3,4,3,3,5,2,0,0,0,1,1,1,0,5
"640",5,5,3,3,4,4,3,6,2,0,0,0,2,0,1,0,6
"641",4,1,1,4,6,6,2,6,1,1,0,0,2,0,1,0,8
"642",5,6,3,4,6,5,2,3,6,0,0,0,1,0,1,0,5
"643",2,4,2,3,4,4,3,8,2,0,1,0,1,0,1,0,3
"644",4,6,2,3,5,4,3,8,7,0,0,1,1,0,1,0,6
"645",5,4,3,3,5,4,3,4,3,0,0,1,3,1,1,0,4
"646",5,6,3,3,4,5,3,4,3,0,0,2,2,0,1,0,3
"647",4,4,3,3,5,4,3,11,7,0,0,0,3,1,1,0,2
"648",5,5,3,3,6,6,3,1,1,0,0,1,2,0,1,0,5
"649",4,6,3,4,5,5,3,3,7,0,1,1,3,1,1,0,4
"650",5,4,3,3,6,4,3,5,6,0,0,0,2,1,1,0,7
"651",6,6,3,4,5,6,3,8,8,0,1,1,4,1,1,0,2
"652",4,5,3,4,6,6,3,9,7,0,0,1,3,1,2,0,2
"653",6,6,3,4,5,4,3,10,11,0,0,1,1,0,1,0,4
"654",5,6,3,3,6,6,3,5,3,0,0,1,1,1,1,0,4
"655",4,6,3,4,6,6,3,1,1,1,1,0,5,0,1,0,2
"656",4,4,3,4,6,6,3,11,4,0,0,1,3,0,2,0,5
"657",4,5,3,3,4,4,3,2,2,1,0,0,1,1,2,0,7
"658",6,6,3,3,6,5,3,4,6,0,0,3,5,0,1,0,3
"659",4,3,3,3,5,5,3,5,2,0,0,1,4,1,1,0,4
"660",6,6,3,1,5,6,3,5,7,1,0,0,2,1,1,0,8
"661",4,4,3,3,6,5,3,12,3,1,0,1,2,1,1,0,4
"662",4,5,3,3,5,5,3,6,5,0,0,2,2,1,2,0,4
"663",5,5,3,4,6,4,3,7,6,1,0,0,2,1,1,0,4
"664",4,4,3,4,5,4,3,6,3,0,0,0,4,0,1,0,6
"665",4,4,3,3,6,6,2,5,3,0,1,3,3,1,1,0,3
"666",4,6,3,4,6,6,3,4,4,0,0,0,2,0,1,0,2
"667",4,5,2,3,4,4,3,5,3,0,0,1,1,1,1,0,3
"668",3,5,3,3,4,5,0,1,1,0,0,0,2,0,1,0,4
"669",4,5,3,3,4,4,3,4,4,0,0,2,2,1,2,0,4
"670",4,5,2,3,5,5,3,10,8,0,0,1,1,1,1,0,3
"671",3,5,2,3,5,6,2,3,2,0,0,2,4,1,3,0,4
"672",4,5,2,3,4,3,3,3,4,0,1,1,4,1,1,0,3
"673",4,6,3,4,6,6,3,5,3,0,0,0,1,0,1,0,5
"674",5,5,3,4,5,6,3,7,5,1,1,2,4,1,1,0,4
"675",4,5,3,3,5,3,3,1,1,1,0,1,5,0,1,0,1
"676",5,5,2,3,4,5,3,2,2,0,0,0,1,1,1,0,4
"677",3,4,2,3,6,3,2,5,3,0,0,2,4,0,2,0,3
"678",4,4,2,1,4,4,2,1,1,0,1,0,2,0,1,0,8
"679",3,6,3,3,5,5,3,5,2,0,0,0,2,1,3,0,5
"680",4,4,2,4,6,5,3,7,5,0,0,2,2,1,2,0,3
"681",6,6,3,4,6,6,3,3,3,0,0,3,2,1,3,0,4
"682",3,4,2,2,6,3,3,3,2,0,0,0,3,0,1,0,2
"683",3,5,3,3,4,4,3,3,3,0,0,1,2,1,1,0,4
"684",4,6,3,4,5,4,3,6,6,1,0,2,4,1,3,0,3
"685",4,5,3,4,5,5,3,3,4,1,1,1,3,0,2,0,5
"686",2,3,2,2,4,5,2,1,1,0,0,0,1,0,1,0,6
"687",4,4,3,3,6,6,3,7,1,0,0,1,1,0,1,0,6
"688",4,5,2,3,5,6,3,6,6,0,0,0,1,0,2,0,7
"689",4,5,2,1,4,5,3,1,1,0,0,2,2,0,2,0,2
"690",4,3,3,3,6,5,2,12,4,0,0,2,3,0,2,0,1
"691",4,6,2,2,3,6,0,1,2,0,1,1,4,0,1,0,2
"692",1,1,2,1,4,4,3,1,1,0,0,0,2,0,1,0,6
"693",5,6,3,1,5,5,3,3,3,0,0,0,2,1,2,0,6
"694",4,3,2,4,6,5,2,2,2,1,0,2,1,0,1,0,5
"695",4,4,2,3,4,4,3,3,3,1,0,2,5,0,1,0,6
"696",4,3,3,3,5,5,2,6,2,0,0,0,2,0,1,0,2
"697",4,5,1,3,4,5,3,1,1,0,0,0,1,0,1,0,6
"698",2,3,2,3,5,5,2,4,1,0,0,0,2,0,2,0,7
"699",4,4,3,1,5,3,3,4,4,0,0,0,2,1,2,0,7
"700",4,3,3,4,6,4,2,3,3,0,0,1,3,0,1,0,1
"701",4,4,3,2,5,5,3,4,1,0,0,1,1,0,2,0,2
"702",2,3,2,1,6,6,1,1,1,0,0,0,1,0,2,0,7
"703",2,2,3,2,4,3,0,1,1,0,0,0,2,0,2,0,6
"704",2,3,2,2,5,4,0,1,1,1,0,0,2,0,3,0,6
"705",4,1,2,3,4,4,3,4,4,1,0,0,1,1,2,0,7
"706",5,6,2,2,5,6,2,6,6,0,0,0,2,1,3,0,5
"707",4,5,3,3,6,5,3,4,5,0,0,0,4,0,1,0,2
"708",5,5,2,3,4,4,3,11,9,0,0,0,1,1,2,0,6
"709",2,1,2,1,4,3,0,1,1,0,0,0,2,1,2,0,6
"710",3,1,1,1,1,1,0,1,1,0,0,0,2,1,1,0,7
"711",5,5,1,2,2,5,3,2,1,1,0,0,1,0,2,0,6
"712",4,3,3,2,5,5,0,1,1,0,1,0,1,1,2,0,7
"713",3,4,2,2,5,4,2,5,1,0,0,0,2,1,2,0,6
"714",3,6,2,3,4,5,3,3,4,1,0,0,1,1,1,0,7
"715",4,6,2,2,6,6,3,5,3,0,0,0,1,0,2,0,6
"716",4,4,3,3,4,4,3,6,4,0,0,1,4,1,3,0,7
"717",3,4,2,1,4,4,2,1,1,0,0,2,2,0,2,0,5
"718",5,5,2,2,4,5,3,3,2,0,0,1,2,1,1,0,3
"719",5,6,3,3,5,5,3,3,2,0,1,0,1,1,2,0,5
"720",4,5,3,4,6,5,3,1,4,0,0,0,2,1,1,0,4
"721",4,5,3,3,6,5,3,5,3,0,0,1,2,1,1,0,3
"722",4,1,3,4,6,6,2,1,1,1,1,0,3,0,2,0,5
"723",5,6,2,4,4,4,3,6,6,1,0,0,2,1,2,0,6
"724",4,3,3,3,5,4,1,12,1,0,0,0,3,1,2,0,3
"725",5,6,3,4,6,4,3,8,6,0,1,2,4,1,2,0,4
"726",4,4,3,4,6,5,3,12,12,0,0,2,3,0,1,0,3
"727",4,6,3,4,6,6,3,12,6,0,1,0,1,0,1,0,5
"728",5,6,3,3,5,3,3,1,1,1,0,0,3,0,1,0,4
"729",3,3,3,4,4,2,2,6,2,1,0,2,2,0,1,0,3
"730",4,6,3,4,6,4,3,8,8,0,0,0,1,0,1,0,4
"731",5,6,3,3,4,4,3,6,5,0,0,0,3,0,1,0,4
"732",4,5,3,4,6,5,3,7,6,0,0,3,4,0,1,0,3
"733",6,6,3,4,6,6,3,5,2,0,1,0,3,0,1,0,5
"734",3,4,3,1,5,4,3,6,5,0,0,0,3,1,1,0,5
"735",2,1,3,4,3,2,2,12,1,1,1,0,4,1,1,0,2
"736",3,4,3,3,5,5,3,1,3,1,0,4,2,0,1,0,3
"737",5,4,3,3,4,4,3,3,1,0,0,0,4,1,2,0,5
"738",4,4,3,2,5,5,3,5,3,0,0,0,4,1,1,0,4
"739",4,6,2,1,5,6,3,1,4,0,0,3,2,0,2,0,5
"740",2,3,3,2,4,6,2,3,2,0,0,0,2,0,1,0,1
"741",3,5,2,3,4,4,3,3,2,0,1,0,5,0,1,0,3
"742",3,4,3,4,5,5,3,3,2,1,1,1,2,1,2,0,4
